noun,gender,lang
łowiectwo,neuter,Polish
łowisko,neuter,Polish
łoże,neuter,Polish
łożysko,neuter,Polish
łóżeczko,neuter,Polish
łóżko,neuter,Polish
łuczywo,neuter,Polish
łupnięcie,neuter,Polish
łuskanie,neuter,Polish
łuszczenie,neuter,Polish
łykanie,neuter,Polish
łyknięcie,neuter,Polish
łyko,neuter,Polish
łysienie,neuter,Polish
machanie,neuter,Polish
machnięcie,neuter,Polish
maksimum,neuter,Polish
maksymalizowanie,neuter,Polish
malarstwo,neuter,Polish
małżeństwo,neuter,Polish
mamienie,neuter,Polish
mamlanie,neuter,Polish
mamlenie,neuter,Polish
mango,neuter,Polish
manto,neuter,Polish
mapowanie,neuter,Polish
marnotrawstwo,neuter,Polish
martwienie,neuter,Polish
marudzenie,neuter,Polish
marynowanie,neuter,Polish
marzenie,neuter,Polish
marznięcie,neuter,Polish
mascarpone,neuter,Polish
masełko,neuter,Polish
maskowanie,neuter,Polish
masło,neuter,Polish
yakuza,feminine,Polish
zaawansowana,feminine,Polish
zabawka,feminine,Polish
zabudowa,feminine,Polish
zachcianka,feminine,Polish
zaciętość,feminine,Polish
zadyma,feminine,Polish
zadymka,feminine,Polish
zagadkowość,feminine,Polish
zagłada,feminine,Polish
zagroda,feminine,Polish
zagrycha,feminine,Polish
zagrywka,feminine,Polish
zagryzka,feminine,Polish
zagwozdka,feminine,Polish
zajawka,feminine,Polish
zakolanówka,feminine,Polish
zakonnica,feminine,Polish
zakrzepica,feminine,Polish
zaległość,feminine,Polish
zalewa,feminine,Polish
zależność,feminine,Polish
zalęszczyca,feminine,Polish
zaliczka,feminine,Polish
zalotka,feminine,Polish
zalotnica,feminine,Polish
zalotność,feminine,Polish
założycielka,feminine,Polish
zamartwica,feminine,Polish
zamawiaczka,feminine,Polish
zamiana,feminine,Polish
zamkniętość,feminine,Polish
zamożność,feminine,Polish
zanęta,feminine,Polish
zanokcica,feminine,Polish
zapadka,feminine,Polish
zapchajdziura,feminine,Polish
label,masculine,Polish
labirynt,masculine,Polish
labrador,masculine,Polish
lachociąg,masculine,Polish
lachon,masculine,Polish
ladaco,masculine,Polish
lajk,masculine,Polish
lajkonik,masculine,Polish
lak,masculine,Polish
lakmus,masculine,Polish
lama,masculine,Polish
zapiekanka,feminine,Polish
zapinka,feminine,Polish
zaradność,feminine,Polish
langosz,masculine,Polish
lans,masculine,Polish
lantan,masculine,Polish
lantanowiec,masculine,Polish
laotański,masculine,Polish
lapsus,masculine,Polish
laryngolog,masculine,Polish
las,masculine,Polish
latacz,masculine,Polish
latarnik,masculine,Polish
latarniowiec,masculine,Polish
latawiec,masculine,Polish
lateks,masculine,Polish
latoperz,masculine,Polish
latopis,masculine,Polish
latos,masculine,Polish
latosek,masculine,Polish
laufer,masculine,Polish
laureat,masculine,Polish
lazuryt,masculine,Polish
lądownik,masculine,Polish
ląg,masculine,Polish
leasing,masculine,Polish
lebiega,masculine,Polish
lefebrysta,masculine,Polish
legar,masculine,Polish
legat,masculine,Polish
legionista,masculine,Polish
lejc,masculine,Polish
lejek,masculine,Polish
lejkouch,masculine,Polish
lek,masculine,Polish
lekarz,masculine,Polish
leksem,masculine,Polish
leksykon,masculine,Polish
lektor,masculine,Polish
lelek,masculine,Polish
zaawansowana,feminine,Polish
zabawka,feminine,Polish
zabudowa,feminine,Polish
zachcianka,feminine,Polish
zaciętość,feminine,Polish
zadyma,feminine,Polish
zadymka,feminine,Polish
zagadkowość,feminine,Polish
zagłada,feminine,Polish
zagroda,feminine,Polish
zagrycha,feminine,Polish
zagrywka,feminine,Polish
zagryzka,feminine,Polish
zagwozdka,feminine,Polish
zajawka,feminine,Polish
zakolanówka,feminine,Polish
zakonnica,feminine,Polish
zakrzepica,feminine,Polish
zaległość,feminine,Polish
zalewa,feminine,Polish
zależność,feminine,Polish
zalęszczyca,feminine,Polish
zaliczka,feminine,Polish
zalotka,feminine,Polish
zalotnica,feminine,Polish
zalotność,feminine,Polish
założycielka,feminine,Polish
zamartwica,feminine,Polish
zamawiaczka,feminine,Polish
zamiana,feminine,Polish
zamkniętość,feminine,Polish
zamożność,feminine,Polish
zanęta,feminine,Polish
zanokcica,feminine,Polish
zapadka,feminine,Polish
zapchajdziura,feminine,Polish
zapiekanka,feminine,Polish
zapinka,feminine,Polish
zaradność,feminine,Polish
machanie,neuter,Polish
machnięcie,neuter,Polish
maksimum,neuter,Polish
maksymalizowanie,neuter,Polish
malarstwo,neuter,Polish
małżeństwo,neuter,Polish
mamienie,neuter,Polish
mamlanie,neuter,Polish
mamlenie,neuter,Polish
mango,neuter,Polish
manto,neuter,Polish
mapowanie,neuter,Polish
marnotrawstwo,neuter,Polish
martwienie,neuter,Polish
marudzenie,neuter,Polish
marynowanie,neuter,Polish
marzenie,neuter,Polish
marznięcie,neuter,Polish
mascarpone,neuter,Polish
masełko,neuter,Polish
maskowanie,neuter,Polish
masło,neuter,Polish
mauzoleum,neuter,Polish
mawianie,neuter,Polish
mazanie,neuter,Polish
maźnięcie,neuter,Polish
mącenie,neuter,Polish
medioznawstwo,neuter,Polish
męczeństwo,neuter,Polish
mędrkowanie,neuter,Polish
męstwo,neuter,Polish
mgnienie,neuter,Polish
mi,neuter,Polish
miano,neuter,Polish
mianowanie,neuter,Polish
miasto,neuter,Polish
miauknięcie,neuter,Polish
miażdżenie,neuter,Polish
miejsce,neuter,Polish
mielenie,neuter,Polish
mieliwo,neuter,Polish
mienie,neuter,Polish
mienienie,neuter,Polish
mierzenie,neuter,Polish
miesiączkowanie,neuter,Polish
mieszadło,neuter,Polish
mieszanie,neuter,Polish
mieszczaństwo,neuter,Polish
mieszczenie,neuter,Polish
mieszkalnictwo,neuter,Polish
mieszkanie,neuter,Polish
mieszkanko,neuter,Polish
mięcho,neuter,Polish
międzywęźle,neuter,Polish
mięsko,neuter,Polish
mięso,neuter,Polish
mięszanie,neuter,Polish
miętolenie,neuter,Polish
migdalenie,neuter,Polish
migotanie,neuter,Polish
milknięcie,neuter,Polish
miłosierdzie,neuter,Polish
miotlisko,neuter,Polish
mistrzostwo,neuter,Polish
mlaskanie,neuter,Polish
mlaśnięcie,neuter,Polish
mleczko,neuter,Polish
mleko,neuter,Polish
młóto,neuter,Polish
mniemanie,neuter,Polish
mocarstwo,neuter,Polish
moczarzysko,neuter,Polish
modelarstwo,neuter,Polish
modelowanie,neuter,Polish
moknięcie,neuter,Polish
molestowanie,neuter,Polish
monstrum,neuter,Polish
morale,neuter,Polish
moratorium,neuter,Polish
morderstwo,neuter,Polish
mordobicie,neuter,Polish
mordowanie,neuter,Polish
morze,neuter,Polish
motanie,neuter,Polish
motto,neuter,Polish
mozolenie,neuter,Polish
mózgowie,neuter,Polish
nabicie,neuter,Polish
nabieranie,neuter,Polish
nabijanie,neuter,Polish
nabożeństwo,neuter,Polish
nacinanie,neuter,Polish
naciskanie,neuter,Polish
naczynie,neuter,Polish
nadanie,neuter,Polish
nadarcie,neuter,Polish
nadbijanie,neuter,Polish
nadbrzeże,neuter,Polish
nadbrzusze,neuter,Polish
nadchodzenie,neuter,Polish
nadfrunięcie,neuter,Polish
nadfruwanie,neuter,Polish
nadgięcie,neuter,Polish
nadglądanie,neuter,Polish
nadjechanie,neuter,Polish
nadkrojenie,neuter,Polish
nadleśnictwo,neuter,Polish
macho,masculine,Polish
nadproże,neuter,Polish
nadrabianie,neuter,Polish
nadrąbanie,neuter,Polish
nadrobienie,neuter,Polish
nadstopie,neuter,Polish
nadsunięcie,neuter,Polish
nadużycie,neuter,Polish
nadużywanie,neuter,Polish
nadwerężanie,neuter,Polish
nadwyrężenie,neuter,Polish
nadwzgórze,neuter,Polish
nagięcie,neuter,Polish
nagradzanie,neuter,Polish
nagranie,neuter,Polish
nagrodzenie,neuter,Polish
nagromadzenie,neuter,Polish
nagrywanie,neuter,Polish
najądrze,neuter,Polish
najechanie,neuter,Polish
najęcie,neuter,Polish
najście,neuter,Polish
nakrycie,neuter,Polish
nakrywanie,neuter,Polish
nakrzyczenie,neuter,Polish
nalewanie,neuter,Polish
namacanie,neuter,Polish
namarznięcie,neuter,Polish
namaszczenie,neuter,Polish
namawianie,neuter,Polish
namiotowisko,neuter,Polish
namknięcie,neuter,Polish
namoknięcie,neuter,Polish
namówienie,neuter,Polish
namulenie,neuter,Polish
naniesienie,neuter,Polish
nanoszenie,neuter,Polish
napadanie,neuter,Polish
napadnięcie,neuter,Polish
napędzanie,neuter,Polish
napędzenie,neuter,Polish
napięcie,neuter,Polish
napisanie,neuter,Polish
macintosh,masculine,Polish
napowietrzanie,neuter,Polish
napranie,neuter,Polish
naprawianie,neuter,Polish
naprawienie,neuter,Polish
naprowadzanie,neuter,Polish
naprowadzenie,neuter,Polish
napryskanie,neuter,Polish
napsucie,neuter,Polish
napuszanie,neuter,Polish
napychanie,neuter,Polish
narąbanie,neuter,Polish
narciarstwo,neuter,Polish
naręcze,neuter,Polish
narobienie,neuter,Polish
narodzenie,neuter,Polish
narzeczeństwo,neuter,Polish
narzekanie,neuter,Polish
nasilanie,neuter,Polish
nasilenie,neuter,Polish
nasionko,neuter,Polish
nasiono,neuter,Polish
naskrobanie,neuter,Polish
nastawianie,neuter,Polish
nastawienie,neuter,Polish
nastąpienie,neuter,Polish
następowanie,neuter,Polish
następstwo,neuter,Polish
nastrojenie,neuter,Polish
nasunięcie,neuter,Polish
naśladownictwo,neuter,Polish
natarcie,neuter,Polish
natężenie,neuter,Polish
natknięcie,neuter,Polish
natopienie,neuter,Polish
natrafianie,neuter,Polish
natrafienie,neuter,Polish
natręctwo,neuter,Polish
madrygał,masculine,Polish
maestro,masculine,Polish
magister,masculine,Polish
magnat,masculine,Polish
magnes,masculine,Polish
magnetofon,masculine,Polish
magnetowid,masculine,Polish
mahoniowiec,masculine,Polish
mahoń,masculine,Polish
majak,masculine,Polish
majdan,masculine,Polish
majeran,masculine,Polish
nauczanie,neuter,Polish
nauczycielstwo,neuter,Polish
nawadnianie,neuter,Polish
nawalenie,neuter,Polish
nawiązanie,neuter,Polish
nawiercanie,neuter,Polish
nawiercenie,neuter,Polish
nawinięcie,neuter,Polish
nawodnienie,neuter,Polish
nawołanie,neuter,Polish
nawracanie,neuter,Polish
nawrócenie,neuter,Polish
nazewnictwo,neuter,Polish
nazwisko,neuter,Polish
neutrino,neuter,Polish
ni,neuter,Polish
niebezpieczeństwo,neuter,Polish
niebo,neuter,Polish
niebożątko,neuter,Polish
niebożę,neuter,Polish
nieczczenie,neuter,Polish
niedbalstwo,neuter,Polish
niedociągnięcie,neuter,Polish
niedokrwienie,neuter,Polish
niemowlę,neuter,Polish
niepokojenie,neuter,Polish
nieporozumienie,neuter,Polish
nieposłuszeństwo,neuter,Polish
nieróbstwo,neuter,Polish
niesienie,neuter,Polish
niespanie,neuter,Polish
nieszczęście,neuter,Polish
nieuctwo,neuter,Polish
nieudacznictwo,neuter,Polish
niewiniątko,neuter,Polish
niewolnictwo,neuter,Polish
niezadowolenie,neuter,Polish
niezdecydowanie,neuter,Polish
majeranek,masculine,Polish
major,masculine,Polish
majster,masculine,Polish
makaron,masculine,Polish
makaroniarz,masculine,Polish
makijażysta,masculine,Polish
maks,masculine,Polish
malachit,masculine,Polish
nabój,masculine,Polish
nabór,masculine,Polish
nabytek,masculine,Polish
nabywca,masculine,Polish
nachodźca,masculine,Polish
nachos,masculine,Polish
naciągacz,masculine,Polish
naciek,masculine,Polish
nacjonalista,masculine,Polish
naczelny,masculine,Polish
naczółek,masculine,Polish
naczyniak,masculine,Polish
nadajnik,masculine,Polish
nadchloran,masculine,Polish
nadczłowiek,masculine,Polish
nadfiolet,masculine,Polish
nadgarstek,masculine,Polish
nadir,masculine,Polish
nadjodan,masculine,Polish
nadleśniczy,masculine,Polish
nadmiar,masculine,Polish
nadolbrzym,masculine,Polish
nadprzewodnik,masculine,Polish
nadrodzaj,masculine,Polish
nadruk,masculine,Polish
nadrząd,masculine,Polish
nadstop,masculine,Polish
nadwzroczny,masculine,Polish
nadziak,masculine,Polish
nadziąślak,masculine,Polish
nadzorca,masculine,Polish
nadzór,masculine,Polish
naftalen,masculine,Polish
naftociąg,masculine,Polish
nagan,masculine,Polish
naganiacz,masculine,Polish
nagietek,masculine,Polish
nagład,masculine,Polish
nagłos,masculine,Polish
nagniotek,masculine,Polish
nagolennik,masculine,Polish
nagosz,masculine,Polish
nagórnik,masculine,Polish
nagrobek,masculine,Polish
nahaj,masculine,Polish
naiwniak,masculine,Polish
najazd,masculine,Polish
najemca,masculine,Polish
najmita,masculine,Polish
nakarczek,masculine,Polish
nakastlik,masculine,Polish
nakaz,masculine,Polish
nakład,masculine,Polish
naleśnik,masculine,Polish
nalot,masculine,Polish
nałęczowianin,masculine,Polish
nałogowiec,masculine,Polish
nałóg,masculine,Polish
namiar,masculine,Polish
namorzyn,masculine,Polish
nanometr,masculine,Polish
napad,masculine,Polish
napar,masculine,Polish
naparstek,masculine,Polish
napastnik,masculine,Polish
napęd,masculine,Polish
napoleondor,masculine,Polish
napowietrzacz,masculine,Polish
napór,masculine,Polish
naprawiacz,masculine,Polish
naramiennik,masculine,Polish
narciarz,masculine,Polish
narcyz,masculine,Polish
narcyzm,masculine,Polish
narkoleptyk,masculine,Polish
narkoman,masculine,Polish
narkotyk,masculine,Polish
narodowiec,masculine,Polish
narożnik,masculine,Polish
naród,masculine,Polish
narów,masculine,Polish
narrator,masculine,Polish
narwal,masculine,Polish
narwaniec,masculine,Polish
narybek,masculine,Polish
narys,masculine,Polish
nasięźrzał,masculine,Polish
obalanie,neuter,Polish
obandażowanie,neuter,Polish
obciążanie,neuter,Polish
obdarcie,neuter,Polish
obejmowanie,neuter,Polish
obejrzenie,neuter,Polish
obejście,neuter,Polish
obelkowanie,neuter,Polish
obeznawanie,neuter,Polish
obezwładnienie,neuter,Polish
obgięcie,neuter,Polish
obicie,neuter,Polish
obiecadło,neuter,Polish
obijanie,neuter,Polish
objaśnienie,neuter,Polish
objawienie,neuter,Polish
objechanie,neuter,Polish
obkrojenie,neuter,Polish
obkuwanie,neuter,Polish
obleganie,neuter,Polish
oblewanie,neuter,Polish
oblicze,neuter,Polish
obliczenie,neuter,Polish
obłąkanie,neuter,Polish
obło,neuter,Polish
obłożenie,neuter,Polish
obmarznięcie,neuter,Polish
obmawianie,neuter,Polish
obmówienie,neuter,Polish
obniżenie,neuter,Polish
obostrzanie,neuter,Polish
obostrzenie,neuter,Polish
obozowisko,neuter,Polish
obracanie,neuter,Polish
obramowanie,neuter,Polish
obramowywanie,neuter,Polish
obrazoburstwo,neuter,Polish
obrażenie,neuter,Polish
obrobienie,neuter,Polish
obrócenie,neuter,Polish
obrysowanie,neuter,Polish
obrysowywanie,neuter,Polish
obrzezanie,neuter,Polish
obrzezywanie,neuter,Polish
obrzeże,neuter,Polish
obserwowanie,neuter,Polish
obskrobanie,neuter,Polish
obsunięcie,neuter,Polish
obsuwanie,neuter,Polish
obszarnictwo,neuter,Polish
obszczymurstwo,neuter,Polish
obtulenie,neuter,Polish
obucie,neuter,Polish
obudzenie,neuter,Polish
obumarcie,neuter,Polish
oburzenie,neuter,Polish
obuwie,neuter,Polish
obwalenie,neuter,Polish
obwąchanie,neuter,Polish
obwieszczenie,neuter,Polish
obwinianie,neuter,Polish
obwinięcie,neuter,Polish
obycie,neuter,Polish
obywatelstwo,neuter,Polish
obżarcie,neuter,Polish
obżarstwo,neuter,Polish
ocenienie,neuter,Polish
ochlapanie,neuter,Polish
ochładzanie,neuter,Polish
ochłodzenie,neuter,Polish
ochylenie,neuter,Polish
ocieplanie,neuter,Polish
ociosywanie,neuter,Polish
ocucanie,neuter,Polish
ocucenie,neuter,Polish
oczekiwanie,neuter,Polish
oczysko,neuter,Polish
oczyszczanie,neuter,Polish
oczyszczenie,neuter,Polish
odarcie,neuter,Polish
odbicie,neuter,Polish
odbijanie,neuter,Polish
odbycie,neuter,Polish
odchodzenie,neuter,Polish
odchudzanie,neuter,Polish
odchudzenie,neuter,Polish
odchylenie,neuter,Polish
oddarcie,neuter,Polish
oddawanie,neuter,Polish
oddychanie,neuter,Polish
odegranie,neuter,Polish
odejmowanie,neuter,Polish
odejście,neuter,Polish
oderwanie,neuter,Polish
odetchnięcie,neuter,Polish
odgięcie,neuter,Polish
odgrywanie,neuter,Polish
odgryzanie,neuter,Polish
odium,neuter,Polish
odjechanie,neuter,Polish
odjęcie,neuter,Polish
odkażenie,neuter,Polish
odkrycie,neuter,Polish
odkrywanie,neuter,Polish
odkupienie,neuter,Polish
odlanie,neuter,Polish
odliczanie,neuter,Polish
odmarznięcie,neuter,Polish
odmienianie,neuter,Polish
odmienienie,neuter,Polish
odmrożenie,neuter,Polish
odniesienie,neuter,Polish
odnóże,neuter,Polish
odpakowanie,neuter,Polish
odpakowywanie,neuter,Polish
odpalanie,neuter,Polish
odpisanie,neuter,Polish
odpisywanie,neuter,Polish
odplątanie,neuter,Polish
odpłynięcie,neuter,Polish
odpływanie,neuter,Polish
odpoczęcie,neuter,Polish
odpoczywanie,neuter,Polish
odpowiadanie,neuter,Polish
odpowiedzenie,neuter,Polish
odrabianie,neuter,Polish
odraczanie,neuter,Polish
odradzanie,neuter,Polish
odrąbanie,neuter,Polish
odrobienie,neuter,Polish
odrywanie,neuter,Polish
odsalanie,neuter,Polish
odseparowanie,neuter,Polish
odseparowywanie,neuter,Polish
odskrobanie,neuter,Polish
obcas,masculine,Polish
obcasik,masculine,Polish
obchód,masculine,Polish
obciach,masculine,Polish
obcy,masculine,Polish
obdżektor,masculine,Polish
oberluft,masculine,Polish
obertas,masculine,Polish
oberwaniec,masculine,Polish
oberżysta,masculine,Polish
obiad,masculine,Polish
obibok,masculine,Polish
obieg,masculine,Polish
obiektyw,masculine,Polish
Obielak,masculine,Polish
obierek,masculine,Polish
obieżykraj,masculine,Polish
objazd,masculine,Polish
oblak,masculine,Polish
oblat,masculine,Polish
oblech,masculine,Polish
oblubieniec,masculine,Polish
obłączek,masculine,Polish
obłąk,masculine,Polish
obłąkaniec,masculine,Polish
obłąkany,masculine,Polish
obłęd,masculine,Polish
obłoczek,masculine,Polish
obłok,masculine,Polish
obłudnik,masculine,Polish
obmówca,masculine,Polish
obornik,masculine,Polish
oborowy,masculine,Polish
obój,masculine,Polish
obór,masculine,Polish
obóz,masculine,Polish
obrazoburca,masculine,Polish
obrąbek,masculine,Polish
obręb,masculine,Polish
obrębek,masculine,Polish
obrońca,masculine,Polish
obrotnik,masculine,Polish
obrotomierz,masculine,Polish
obrotowy,masculine,Polish
obrót,masculine,Polish
obrus,masculine,Polish
obrusik,masculine,Polish
obrządek,masculine,Polish
obrzęd,masculine,Polish
obrzęk,masculine,Polish
obrzępała,masculine,Polish
obsydian,masculine,Polish
obszar,masculine,Polish
obszarnik,masculine,Polish
obszczymur,masculine,Polish
obszczymurek,masculine,Polish
obyczaj,masculine,Polish
obywatel,masculine,Polish
ocaleniec,masculine,Polish
ocean,masculine,Polish
ocel,masculine,Polish
ocelot,masculine,Polish
ocet,masculine,Polish
ochłap,masculine,Polish
ochmistrz,masculine,Polish
ochraniacz,masculine,Polish
ochroniarz,masculine,Polish
ochrzan,masculine,Polish
ochwat,masculine,Polish
octan,masculine,Polish
octomierz,masculine,Polish
oczep,masculine,Polish
oczeret,masculine,Polish
oczeretniak,masculine,Polish
oczyszczacz,masculine,Polish
odbijacz,masculine,Polish
odbiorca,masculine,Polish
odbiornik,masculine,Polish
odbiór,masculine,Polish
odblask,masculine,Polish
odbój,masculine,Polish
odbyt,masculine,Polish
odchody,masculine,Polish
oddział,masculine,Polish
oddźwięk,masculine,Polish
pacanie,neuter,Polish
pachnidło,neuter,Polish
pachnienie,neuter,Polish
pachnięcie,neuter,Polish
pacholę,neuter,Polish
padanie,neuter,Polish
padnięcie,neuter,Polish
paginowanie,neuter,Polish
palenisko,neuter,Polish
paliwo,neuter,Polish
palto,neuter,Polish
pałętanie,neuter,Polish
pałowanie,neuter,Polish
panaceum,neuter,Polish
pandeiro,neuter,Polish
pandemonium,neuter,Polish
panisko,neuter,Polish
pannisko,neuter,Polish
panopticum,neuter,Polish
papierzysko,neuter,Polish
papiestwo,neuter,Polish
papu,neuter,Polish
parapodium,neuter,Polish
parcie,neuter,Polish
pareo,neuter,Polish
parkowanie,neuter,Polish
partnerstwo,neuter,Polish
partyjniactwo,neuter,Polish
parzenie,neuter,Polish
parzydełko,neuter,Polish
parzydło,neuter,Polish
pasanie,neuter,Polish
pasemko,neuter,Polish
paserstwo,neuter,Polish
pasienie,neuter,Polish
paskudztwo,neuter,Polish
pastwisko,neuter,Polish
paszto,neuter,Polish
patio,neuter,Polish
patroszenie,neuter,Polish
patrzenie,neuter,Polish
patyczkowanie,neuter,Polish
pchanie,neuter,Polish
pchnięcie,neuter,Polish
pedalstwo,neuter,Polish
pedałowanie,neuter,Polish
pełnomocnictwo,neuter,Polish
pełzanie,neuter,Polish
pepperoni,neuter,Polish
perorowanie,neuter,Polish
pertraktowanie,neuter,Polish
perygeum,neuter,Polish
peso,neuter,Polish
pesto,neuter,Polish
pękanie,neuter,Polish
pęknięcie,neuter,Polish
pętanie,neuter,Polish
pęto,neuter,Polish
pianino,neuter,Polish
piccolo,neuter,Polish
pichcenie,neuter,Polish
picie,neuter,Polish
piekiełko,neuter,Polish
piekło,neuter,Polish
pielenie,neuter,Polish
pielęgnowanie,neuter,Polish
pienie,neuter,Polish
pienienie,neuter,Polish
pieprzenie,neuter,Polish
pieprznięcie,neuter,Polish
pierdnięcie,neuter,Polish
pierdolenie,neuter,Polish
pierdololo,neuter,Polish
pierwiastkowanie,neuter,Polish
pierworództwo,neuter,Polish
pierwszeństwo,neuter,Polish
pierze,neuter,Polish
pieszczenie,neuter,Polish
pięcie,neuter,Polish
piękno,neuter,Polish
pijaczysko,neuter,Polish
pijaństwo,neuter,Polish
piórko,neuter,Polish
pisanie,neuter,Polish
pisankarstwo,neuter,Polish
pisemko,neuter,Polish
pisklątko,neuter,Polish
pisklę,neuter,Polish
pismo,neuter,Polish
piszczenie,neuter,Polish
piśmiennictwo,neuter,Polish
piśnięcie,neuter,Polish
pitolenie,neuter,Polish
pitraszenie,neuter,Polish
piwo,neuter,Polish
piwsko,neuter,Polish
piżmo,neuter,Polish
planowanie,neuter,Polish
plaśnięcie,neuter,Polish
plątanie,neuter,Polish
plecenie,neuter,Polish
plemię,neuter,Polish
ploso,neuter,Polish
plotkowanie,neuter,Polish
plucie,neuter,Polish
plugastwo,neuter,Polish
plunięcie,neuter,Polish
pluskanie,neuter,Polish
pluśnięcie,neuter,Polish
płacenie,neuter,Polish
płaskostopie,neuter,Polish
płaskowzgórze,neuter,Polish
płótno,neuter,Polish
płuco,neuter,Polish
płucoserce,neuter,Polish
płukanie,neuter,Polish
płynięcie,neuter,Polish
pływanie,neuter,Polish
pnącze,neuter,Polish
poadmirowanie,neuter,Polish
poawanturowanie,neuter,Polish
pobankrutowanie,neuter,Polish
pobicie,neuter,Polish
pobieranie,neuter,Polish
pobijanie,neuter,Polish
pobliże,neuter,Polish
pobłogosławienie,neuter,Polish
pobocze,neuter,Polish
pobojowisko,neuter,Polish
pobrojenie,neuter,Polish
pobrzeże,neuter,Polish
pobudzanie,neuter,Polish
pobudzenie,neuter,Polish
pac,masculine,Polish
pacan,masculine,Polish
pachoł,masculine,Polish
pachołek,masculine,Polish
pacierz,masculine,Polish
paciorek,masculine,Polish
pacjent,masculine,Polish
paczkomat,masculine,Polish
pad,masculine,Polish
padalec,masculine,Polish
padlinożerca,masculine,Polish
padół,masculine,Polish
pagodyt,masculine,Polish
pagon,masculine,Polish
Pagór,masculine,Polish
pagór,masculine,Polish
pagóreczek,masculine,Polish
pagórek,masculine,Polish
paintball,masculine,Polish
pajac,masculine,Polish
pajacyk,masculine,Polish
pajączek,masculine,Polish
pająk,masculine,Polish
pajęczak,masculine,Polish
paker,masculine,Polish
pakiet,masculine,Polish
pakt,masculine,Polish
palacz,masculine,Polish
paladyn,masculine,Polish
palankin,masculine,Polish
palant,masculine,Polish
palatyn,masculine,Polish
palący,masculine,Polish
palcat,masculine,Polish
palecznik,masculine,Polish
Paleń,masculine,Polish
paleolit,masculine,Polish
paleontolog,masculine,Polish
paleotyp,masculine,Polish
palimpsest,masculine,Polish
palindrom,masculine,Polish
paliwoda,masculine,Polish
pallad,masculine,Polish
palmojad,masculine,Polish
palnik,masculine,Polish
paluch,masculine,Polish
pał,masculine,Polish
pałac,masculine,Polish
pałacyk,masculine,Polish
pałasz,masculine,Polish
pałączek,masculine,Polish
pałąk,masculine,Polish
pambuk,masculine,Polish
pamflet,masculine,Polish
pamiętniczek,masculine,Polish
pamiętnik,masculine,Polish
pancernik,masculine,Polish
pancerz,masculine,Polish
pandeista,masculine,Polish
panegirysta,masculine,Polish
panek,masculine,Polish
panicz,masculine,Polish
quorum,neuter,Polish
radiosłuchowisko,neuter,Polish
ramiączko,neuter,Polish
ramię,neuter,Polish
ramionko,neuter,Polish
rancho,neuter,Polish
ranczo,neuter,Polish
rano,neuter,Polish
ratowanie,neuter,Polish
rdzeniomózgowie,neuter,Polish
reagowanie,neuter,Polish
realizowanie,neuter,Polish
redło,neuter,Polish
referendum,neuter,Polish
refowanie,neuter,Polish
reggae,neuter,Polish
regulowanie,neuter,Polish
reklamowanie,neuter,Polish
religioznawstwo,neuter,Polish
reprezentowanie,neuter,Polish
reżyserstwo,neuter,Polish
ro,neuter,Polish
robactwo,neuter,Polish
robienie,neuter,Polish
robiwo,neuter,Polish
rodeo,neuter,Polish
rodzenie,neuter,Polish
rodzeństwo,neuter,Polish
rodzicielstwo,neuter,Polish
rodzimowierstwo,neuter,Polish
rojenie,neuter,Polish
rolnictwo,neuter,Polish
romansidło,neuter,Polish
rondo,neuter,Polish
roszczenie,neuter,Polish
roszenie,neuter,Polish
roszowanie,neuter,Polish
rozagitowanie,neuter,Polish
rozbicie,neuter,Polish
rozbieranie,neuter,Polish
rozbijanie,neuter,Polish
rozbrojenie,neuter,Polish
rozchodzenie,neuter,Polish
rozchylenie,neuter,Polish
rozcieńczenie,neuter,Polish
rozcięcie,neuter,Polish
rozcięgno,neuter,Polish
rozczochranie,neuter,Polish
rozczulanie,neuter,Polish
rozczulenie,neuter,Polish
rozdanie,neuter,Polish
rozdarcie,neuter,Polish
rozdawnictwo,neuter,Polish
rozdrażnienie,neuter,Polish
rozdroże,neuter,Polish
rozerwanie,neuter,Polish
rozeznanie,neuter,Polish
rozgarnianie,neuter,Polish
rozgarnięcie,neuter,Polish
rozgięcie,neuter,Polish
rozglądanie,neuter,Polish
rozgorzenie,neuter,Polish
rozgrywanie,neuter,Polish
rozjechanie,neuter,Polish
rozkojarzenie,neuter,Polish
rozlanie,neuter,Polish
rozlewisko,neuter,Polish
rozmarznięcie,neuter,Polish
rozmawianie,neuter,Polish
rozniesienie,neuter,Polish
rozpadnięcie,neuter,Polish
rozpatrzenie,neuter,Polish
rozpierdalanie,neuter,Polish
rozporządzenie,neuter,Polish
rozpowszechnienie,neuter,Polish
rozproszenie,neuter,Polish
rozprucie,neuter,Polish
rozprzestrzenianie,neuter,Polish
rozprzestrzenienie,neuter,Polish
rozrabianie,neuter,Polish
rozrobienie,neuter,Polish
rozróżnianie,neuter,Polish
rozróżnienie,neuter,Polish
rozrządzenie,neuter,Polish
rozsadzanie,neuter,Polish
rozstanie,neuter,Polish
rozstrzelanie,neuter,Polish
rozstrzeliwanie,neuter,Polish
rozsuwanie,neuter,Polish
rozszczepienie,neuter,Polish
rozszyfrowanie,neuter,Polish
rozszyfrowywanie,neuter,Polish
roztarcie,neuter,Polish
roztargnienie,neuter,Polish
roztocze,neuter,Polish
roztopienie,neuter,Polish
roztrzepanie,neuter,Polish
rozumienie,neuter,Polish
